Customer ID,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card
CUST-38742-AF,Jared Roberts,jroberts5465@gmail.com,27816562769,531 John Trace,Lake Denise,South Africa,13855,Yes
CUST-31836-SA,Jay Bush,jbush4434@hotmail.com,5501944725916,35610 Palmer Loaf,North Brianna,Brazil,12063,No
CUST-85648-SA,Kelly Morris,kmorris017@yahoo.com,819079310614,7287 Andrew Estates Suite 175,New Robertmouth,Japan,21535,No
CUST-14530-US,Jessica Woodward,jwoodward66@hotmail.com,18655408454,837 Lopez Creek Apt. 175,Port Diana,United States,92095,No
CUST-27791-AS,Jack Robinson,jrobinson637@yahoo.com,17522993380,96604 Thomas Alley,Mariaville,United States,40234,Yes
CUST-58040-SA,James Turner,jturner5817@hotmail.com,5515930611220,878 Brian Spur Apt. 767,Port Robertfurt,Brazil,25350,No
CUST-52606-SA,Charles Mccann,cmccann1247@hotmail.com,5509953996772,509 Caldwell Via,Thomasborough,Brazil,69695,Yes
CUST-49234-EU,Donna Smith,09233179@hotmail.com,817071868074,942 Stephanie Overpass,New Wayne,Japan,70575,Yes
CUST-71495-EU,Ryan Taylor,rtaylor9603@gmail.com,819038221058,49030 Daniels Squares,Collinsland,Japan,4395,Yes
CUST-83481-SA,Amy Rosales,5799729@yahoo.com,27732625900,63747 Jeffrey Curve,Kimland,South Africa,72493,No
CUST-86667-AS,Jamie Hudson,jhudson917@yahoo.com,4915807524940,754 Powell Ports,Port Danielle,Germany,43227,No
CUST-41722-AF,Hannah Hamilton,hhamilton986@yahoo.com,817061988221,356 Thomas Row,Gonzalezhaven,Japan,4771,No
CUST-79006-AF,Joshua Newton,jnewton512@gmail.com,5547967965228,045 Morgan Stream Suite 994,East Michaelfort,Brazil,59149,No
CUST-63277-AS,Dustin Jackson,djackson1958@yahoo.com,819084228959,1927 Norman Ferry Suite 231,Port Jennymouth,Japan,20224,Yes
CUST-62447-SA,Russell Ray,rray9220@hotmail.com,16292832056,3925 Hector Creek,Fordshire,United States,31648,No
CUST-68731-AF,Heather Huerta,hhuerta2068@yahoo.com,491792840729,38265 Cox Ports,Lisaview,Germany,16474,Yes
CUST-54824-SA,Tiffany Smith,66484481@gmail.com,27754100142,63633 Carlos View Apt. 159,Richardsonfurt,South Africa,51666,Yes
CUST-31779-US,Nicholas Williams,nwilliams3972@gmail.com,19246668692,385 Cain Mount Apt. 242,North Phillip,United States,96586,Yes
CUST-92378-US,Jody Williams,jwilliams1100@gmail.com,12767034894,43136 Knight Hill Apt. 284,South William,United States,33555,No
CUST-23959-US,Jamie Davis,317326935@hotmail.com,491642444749,754 Edwards Groves,East David,Germany,68494,No
CUST-58000-AF,Carrie Howard,choward6911@yahoo.com,27859048842,594 Heather Vista Suite 456,West Andrea,South Africa,91596,No
CUST-66384-SA,Stephen Hull,shull70@yahoo.com,5562974996887,566 Kenneth Vista Suite 023,West Derekville,Brazil,58487,Yes
CUST-52018-AF,Lisa Macias,lmacias80@hotmail.com,27816504210,8788 Christopher Locks Suite 134,Davisport,South Africa,76388,Yes
CUST-27129-US,Andrew Shaw,ashaw3146@yahoo.com,817071202896,33364 Leah Summit,North Krystalborough,Japan,70670,No
CUST-49787-AS,Mark Lane,mlane8345@gmail.com,12175843623,851 Melissa Isle,Port Wendystad,United States,39729,Yes
CUST-42824-SA,Eric Pittman,epittman1150@yahoo.com,819015921506,85054 Thompson Crest Suite 899,Brandonfurt,Japan,60578,Yes
CUST-16438-SA,Lindsey Malone,lmalone1597@hotmail.com,5540937521238,9880 Julie Falls,Johnside,Brazil,93677,Yes
CUST-81576-AS,Anna Long,along2359@hotmail.com,818023570187,1009 Carlos Via,East Grace,Japan,8451,No
CUST-97221-AF,Jason Ortega,jortega82@yahoo.com,27742006486,508 Malone Viaduct Apt. 237,Martinmouth,South Africa,25973,No
CUST-43405-EU,Heather Rodriguez,2479073@yahoo.com,818056848036,0443 John Squares Apt. 671,Gutierrezland,Japan,98352,No
CUST-65038-SA,Daniel Garcia,497503996@yahoo.com,5571937992325,71576 Jennifer Summit Apt. 545,Blackwellberg,Brazil,44392,Yes
CUST-95507-EU,Travis Davies,tdavies69@yahoo.com,5541971114328,01673 Lisa Village Apt. 031,Conniechester,Brazil,12907,No
CUST-35751-AS,David Hurst,dhurst26@gmail.com,5518980587205,28231 Rachel Via,Joshualand,Brazil,33855,No
CUST-16419-SA,Joseph Cooper,jcooper448@hotmail.com,27723986667,69073 Kemp Parkways,Josephfort,South Africa,87440,Yes
CUST-81417-SA,Jessica Thompson,jthompson00@gmail.com,5591944691532,29563 Estrada Squares,Romerofurt,Brazil,75155,Yes
CUST-82908-EU,Cindy Parks,cparks18@gmail.com,16862269856,921 George Mill,Port Holly,United States,35254,No
CUST-65162-US,Debra Keith,dkeith78@yahoo.com,5572975454786,82322 Washington Coves Suite 262,Nicoleville,Brazil,19920,No
CUST-99788-SA,Heather Cole,hcole365@gmail.com,817049964563,09526 Burke Knoll Suite 015,Bonillaton,Japan,46847,No
CUST-43534-EU,Breanna Mills,bmills97@hotmail.com,819009793738,826 Perez Court Suite 961,Briggschester,Japan,9522,Yes
CUST-80827-EU,Ryan Ward,rward8086@gmail.com,819073193427,24687 Arellano Stravenue,Goodwinmouth,Japan,10631,No
CUST-45274-SA,Jaclyn Stafford,jstafford45@gmail.com,27777722496,95242 Anderson Lodge Suite 876,Merrittton,South Africa,76803,Yes
CUST-52065-AF,Harold Mcintyre,hmcintyre980@hotmail.com,818019090993,848 Gilbert Avenue Apt. 482,New Sarah,Japan,35530,No
CUST-25027-AS,Timothy Mcneil,tmcneil794@gmail.com,27706922578,31368 Williams Drive,Emmaport,South Africa,66081,No
CUST-45821-SA,Thomas Case,49724692@yahoo.com,27859503385,13156 Austin Course Apt. 083,Sarahton,South Africa,87710,Yes
CUST-36964-EU,Melissa Bryan,mbryan5427@gmail.com,5549981229772,26756 Wayne Drive,Munoztown,Brazil,50999,No
CUST-97957-EU,Deborah Lewis,dlewis1712@gmail.com,19508820317,93300 Black Harbor,East Joshuaburgh,United States,5905,Yes
CUST-71691-US,Madeline Lloyd,mlloyd278@yahoo.com,5584991970775,315 Stevens Track Suite 136,Goodmanmouth,Brazil,44393,No
CUST-65655-AF,Ruth Wallace,rwallace75@hotmail.com,5502907755393,9015 Krystal Divide,Claymouth,Brazil,44670,No
CUST-39861-US,Jessica Hogan,jhogan78@gmail.com,27899954158,12960 Mclean Ports,Robertchester,South Africa,73283,No
CUST-73413-SA,Joshua Robles,jrobles49@gmail.com,27732967180,638 Renee Lake Apt. 396,Bennettberg,South Africa,84840,No
CUST-26775-EU,Natasha James,njames9947@yahoo.com,818098609339,532 Diana Mills Suite 292,Obrienside,Japan,39964,No
CUST-58282-SA,Cindy Ross,cross8329@hotmail.com,819040487017,1076 Bryan Burgs Suite 283,Shanefurt,Japan,99777,Yes
CUST-49589-SA,Mr. Justin Ross Jr.,mjr702@hotmail.com,5581972148138,587 Gilmore Fall,Jacksonmouth,Brazil,917,No
CUST-88225-AS,Pamela Mack,pmack4353@yahoo.com,4916213740230,22905 Cooper Stravenue,Rogerberg,Germany,25916,No
CUST-96362-AF,Reginald Jones,773929977@yahoo.com,491734550914,7682 Reeves Parks Apt. 226,Samanthaview,Germany,85711,Yes
CUST-37679-SA,Tanya Hess,thess179@hotmail.com,817003458583,825 Cobb Common Apt. 359,East Ashley,Japan,94476,No
CUST-94460-EU,Dwayne Gardner,dgardner1477@gmail.com,4916385269880,1621 Nelson Tunnel Apt. 906,Burnsview,Germany,63272,Yes
CUST-20316-AF,Stacey Bailey,sbailey3413@hotmail.com,818069612637,1853 Dennis Spring Suite 070,North Daniel,Japan,69223,No
CUST-40517-SA,Christina Taylor,ctaylor02@hotmail.com,27722705944,186 Davis Branch,Rhodesborough,South Africa,59437,No
CUST-41597-EU,Carrie Boyle,354787437@gmail.com,5576933640368,125 April Centers Apt. 731,South Loretta,Brazil,91014,Yes
CUST-56803-AS,Richard Parker,7567204@gmail.com,13987924136,95744 Jones Views,Amberborough,United States,17137,Yes
CUST-95735-EU,Melinda Morrison,mmorrison4137@gmail.com,5548995983159,383 Gomez Creek Apt. 952,Fieldsville,Brazil,42764,No
CUST-50608-EU,John Underwood,junderwood9531@gmail.com,818016021767,773 Johnson Hill,South Michelle,Japan,30849,Yes
CUST-65506-SA,David Norton,01972951@gmail.com,819053179831,2571 Lori Stravenue Apt. 855,Moyerfort,Japan,95913,No
CUST-36229-EU,Diana Warren,dwarren620@gmail.com,5511952975209,57476 Daniel Forest,New Benjamin,Brazil,76499,Yes
CUST-63698-US,Cynthia Lewis,12594819@gmail.com,818089595247,71293 Erika Lodge Apt. 723,West Donnachester,Japan,73291,Yes
CUST-92500-SA,David Church,dchurch3720@yahoo.com,491674190921,2696 Gibson Lodge Suite 963,West Lisa,Germany,48291,Yes
CUST-88926-US,Blake Smith,bsmith1771@yahoo.com,491777502185,200 Karen Lakes Apt. 378,Lake Steven,Germany,8434,Yes
CUST-16532-EU,Bryan Kerr,bkerr787@gmail.com,819058532256,27649 Bass Via,Mitchellchester,Japan,69548,Yes
CUST-60463-EU,Lori Mooney,551430726@hotmail.com,818072157872,0993 Daniel Tunnel,Elizabethtown,Japan,17308,No
CUST-21813-EU,Misty Massey,mmassey491@gmail.com,4915720229150,935 Cooper Street,Scottmouth,Germany,33394,No
CUST-27307-US,Joel Edwards,jedwards57@hotmail.com,818084901080,44030 Margaret Land,North Normaton,Japan,59420,Yes
CUST-85416-AF,David Hobbs,dhobbs686@yahoo.com,818014179458,3744 Karen Points,East Joseph,Japan,26599,No
CUST-60400-SA,Katie Parker,kparker342@yahoo.com,5530985056817,3122 Robert Corner Suite 977,Port Nicholasland,Brazil,31742,Yes
CUST-35086-AS,Jason Byrd,jbyrd336@yahoo.com,13986803711,3192 Chapman Canyon Suite 716,Richardmouth,United States,96592,No
CUST-83409-SA,Gina Barker,gbarker3300@gmail.com,491564343558,66017 Robert Plains,Valentineport,Germany,26693,Yes
CUST-58511-EU,Mr. Ryan Hall,mhall31@hotmail.com,5573905531955,1042 Johnson Lane Suite 214,Rodriguezton,Brazil,59419,Yes
CUST-62335-AF,Shawn Church,schurch303@gmail.com,19716836195,669 Gray Villages Apt. 415,Lake Ryan,United States,3254,No
CUST-86766-AS,Peter Flores,pflores603@yahoo.com,818091401209,36123 Gilbert Turnpike,South Danielleberg,Japan,72875,Yes
CUST-87533-US,Jessica Cole,jcole272@yahoo.com,819079771228,040 Henry Rue,North Nicoleburgh,Japan,67202,No
CUST-36374-AF,Lauren Sanchez,lsanchez4032@hotmail.com,5581920440712,425 Taylor Roads Apt. 262,Lake Joshua,Brazil,8242,Yes
CUST-44455-AF,Angelica Cole,acole7395@hotmail.com,818028726490,8912 Evan Plains Apt. 133,Phillipsview,Japan,85071,Yes
CUST-74039-SA,Alexandra Williams,awilliams597@yahoo.com,27743522144,5002 Flores Bypass,South Tinatown,South Africa,30066,Yes
CUST-85027-EU,Ronald Ford,rford9551@yahoo.com,5508948546248,5224 Aaron Ridges,New Robyntown,Brazil,45154,No
CUST-18737-US,Mikayla Neal,mneal2217@hotmail.com,17899039278,02793 Shepard Pines,North Donald,United States,95930,Yes
CUST-15933-AS,Todd Davis III,tiii790@yahoo.com,5576955647987,6505 James Crest Suite 249,New Summertown,Brazil,38718,No
CUST-83568-EU,Kendra Rodriguez,krodriguez5088@hotmail.com,491557907903,69891 Alvarado Square Suite 227,Port Leroyport,Germany,72437,No
CUST-12325-AS,Antonio Saunders,asaunders6060@yahoo.com,5543974391375,17434 Martin Lake Suite 321,Lake Gregorystad,Brazil,94002,No
CUST-92515-AF,Meredith Gordon,mgordon18@yahoo.com,819082410859,5301 Phillip Hills Apt. 482,East Christopher,Japan,42545,No
CUST-65051-AS,Michael Schroeder,mschroeder3973@hotmail.com,818032905525,921 Timothy Lakes Suite 048,North Rachel,Japan,63734,Yes
CUST-93115-US,Marie Black,mblack37@yahoo.com,27604518040,29613 Morrison Turnpike Suite 155,Port Chad,South Africa,72528,Yes
CUST-42063-AS,Kathleen Jarvis,kjarvis94@hotmail.com,27797250930,5880 Ward Corner Apt. 405,North David,South Africa,25953,Yes
CUST-59126-SA,Stanley Gordon,sgordon384@hotmail.com,27789915360,00694 Ethan Stravenue,East Shelley,South Africa,16741,Yes
CUST-13670-AF,Stephanie Pearson,spearson978@hotmail.com,19126515961,189 Valdez Plains,New Jenniferbury,United States,73817,No
CUST-42144-AF,Carla Berry,cberry894@hotmail.com,27778121571,492 Wilson Centers,East Brittanyburgh,South Africa,23337,No
CUST-72357-US,Marilyn Fisher,mfisher0846@gmail.com,17182975060,631 David Squares Suite 187,New Catherineport,United States,55649,No
CUST-68665-US,Rhonda Tucker,rtucker981@hotmail.com,27837933503,055 Teresa Springs,Lake Nancyborough,South Africa,87995,Yes
CUST-22938-US,Daniel Mooney,dmooney543@hotmail.com,14693314211,53994 William Points Suite 251,Vegamouth,United States,86806,No
CUST-77795-EU,Peter Lawson,plawson2690@yahoo.com,5578925978275,0767 Mckinney Rapids Apt. 432,Thomasland,Brazil,75002,No
CUST-18727-US,William Hall,33254155@gmail.com,5524936400719,08434 Richard Garden Apt. 604,South Robertborough,Brazil,26297,Yes
CUST-29754-US,Abigail Carr,39171599@hotmail.com,818021263753,52313 Nicole Square,Harrisfurt,Japan,16469,Yes
CUST-30494-EU,Matthew Smith,msmith19@hotmail.com,12005323659,82427 Donald Causeway,North Timchester,United States,89812,Yes
CUST-12650-EU,Thomas Scott,2128891@gmail.com,4915133523673,815 Chelsea Prairie Suite 504,New Cassandrashire,Germany,75641,Yes
CUST-34276-AF,Jasmine Flynn,jflynn95@gmail.com,819004324055,749 Bernard Groves Suite 575,Leeville,Japan,48491,Yes
CUST-30039-AS,Holly Mcdonald,hmcdonald2686@hotmail.com,5520930987208,481 Cline Groves Suite 082,East Danielburgh,Brazil,51717,Yes
CUST-94448-AF,Gary Miller,gmiller586@hotmail.com,18187241274,62833 Melissa Stravenue,North Hunter,United States,26727,Yes
CUST-25761-AS,Tiffany Jones,8674665@yahoo.com,27625016834,147 Gordon Burgs,West Davidberg,South Africa,87650,No
CUST-63277-AF,Mrs. Crystal Walton,mwalton402@gmail.com,491669328406,87329 Blake Squares,West Edgar,Germany,82064,No
CUST-78602-SA,Michele Hill,mhill7792@gmail.com,5500928232842,8734 Bradshaw Rapids Suite 579,North Timothy,Brazil,50259,No
CUST-42216-AF,Allison Henry,65887049@hotmail.com,817095353844,47185 Andre Ford Apt. 719,Tiffanyland,Japan,12622,Yes
CUST-38670-SA,Yvonne Acevedo,yacevedo263@yahoo.com,12939663504,4791 Brown Estates Suite 527,East Linda,United States,65973,Yes
CUST-77296-SA,Kayla Allen,kallen3506@gmail.com,4917151135854,17964 Paul Courts Apt. 072,Mooreberg,Germany,63777,No
CUST-95571-US,Cheryl White MD,cmd522@gmail.com,14502476931,661 Frey Extension Suite 996,South Austin,United States,58823,Yes
CUST-64760-US,Charles Jackson,cjackson6827@yahoo.com,27738858811,8832 Richard Causeway,Nicholasview,South Africa,25678,No
CUST-89215-EU,Timothy Daniel,tdaniel474@yahoo.com,818002941939,6275 Rodney Club,Port Scott,Japan,53567,Yes
CUST-86438-AF,Michael Thomas,mthomas4493@yahoo.com,17205744879,8270 Andrew Fort Suite 318,West Joseph,United States,75879,No
CUST-95994-EU,Jennifer Mcdonald,jmcdonald81@hotmail.com,5556921301728,25832 Wagner Hills Suite 856,Johnbury,Brazil,95955,No
CUST-21387-EU,Toni Torres,686616410@gmail.com,819095206051,9296 Dixon Mews,South Ashleyfort,Japan,10906,Yes
CUST-97992-AS,Michael Nguyen,mnguyen17@gmail.com,5580982237072,9963 Patrick Path Suite 384,North James,Brazil,77162,Yes
CUST-55631-AF,Lindsay Harper,lharper35@hotmail.com,19852308967,351 Parker Bridge,Kellyville,United States,1442,Yes
CUST-16954-EU,Brittany Dillon,bdillon391@hotmail.com,819021804601,9286 Brooks Land Suite 959,Kennethstad,Japan,98818,Yes
CUST-31278-AF,Michael Garcia,mgarcia26@hotmail.com,5575917998794,28914 Oconnor Manors,Sarahchester,Brazil,85294,No
CUST-85201-EU,Jordan Miller,jmiller7408@hotmail.com,27676036405,3708 Erin Mall,New Scottmouth,South Africa,22837,No
CUST-82621-US,Toni Burns,tburns4145@yahoo.com,27814227921,3509 Turner Roads Suite 222,East Adrian,South Africa,65971,No
CUST-38836-US,Michael Powers III,miii47@hotmail.com,16933408457,2863 Boyd Circles,Kyleburgh,United States,13168,No
CUST-86471-EU,Erica King,365947070@yahoo.com,4915888334609,394 Michael Estate,Jasonland,Germany,77755,No
CUST-20135-AF,Donna Zhang,dzhang267@yahoo.com,817011097656,368 Brian Plains Apt. 398,West Donnastad,Japan,51054,Yes
CUST-91862-EU,Teresa Malone,6057110@yahoo.com,27837022443,18703 Ann Meadow,Josephburgh,South Africa,91382,No
CUST-60904-EU,Tonya Stewart,tstewart27@gmail.com,5571991609186,54467 Cannon Garden,West Shaneville,Brazil,12329,Yes
CUST-18339-EU,Nathan Moss,nmoss5217@gmail.com,491731804366,89724 Michael Burgs Apt. 840,North Douglasstad,Germany,4747,No
CUST-70658-AF,Cole Hernandez,245650881@gmail.com,17054022964,605 Jennifer Trafficway,New Jaimeberg,United States,68675,Yes
CUST-80528-AS,Tyler Green,3561075@yahoo.com,4917478107703,80092 Young Meadow,Alexanderside,Germany,11411,Yes
CUST-56843-US,Angela Phillips,aphillips1942@hotmail.com,12198040127,2311 Gonzalez Pines Suite 671,New Kimberly,United States,86648,No
CUST-54113-AS,Cody Rogers,430051397@yahoo.com,491709407384,9284 David Alley,North Joann,Germany,68844,Yes
CUST-66935-SA,Travis Webb DDS,tdds50@yahoo.com,16197502346,92627 Jackson Turnpike Suite 697,Shaunmouth,United States,49376,No
CUST-62097-EU,Michelle Nielsen,mnielsen1923@yahoo.com,14969456519,0357 Sullivan Throughway,Floreschester,United States,93059,Yes
CUST-38589-AF,Anna Lawrence,alawrence54@yahoo.com,4917796992210,4137 Michael Pass Suite 831,Petersonville,Germany,55608,No
CUST-38205-EU,Latoya Ross,lross2422@yahoo.com,4915746478344,024 Kirk Point,Francoview,Germany,65512,Yes
CUST-39941-EU,Julia Hernandez,jhernandez723@gmail.com,19695658654,04173 Mariah Ridge,Colemanport,United States,36525,No
CUST-49665-AF,Sabrina Clark,sclark859@gmail.com,27794976612,38200 Michael Mountain Apt. 721,North Aaron,South Africa,13013,No
CUST-81564-SA,Terry Jackson,tjackson546@hotmail.com,4917467688497,76880 Randolph Plaza,South Edward,Germany,85140,No
CUST-71458-EU,David Thompson,792476442@hotmail.com,818042996359,47193 Williams Row Apt. 966,West Heathermouth,Japan,75544,Yes
CUST-49336-AF,Brian Knox,251162150@hotmail.com,5544958598799,3943 Hart Mount Apt. 165,North Gary,Brazil,53148,No
CUST-21777-AS,Lindsey Jones,ljones8912@gmail.com,16137724216,9023 Faulkner Union,West Cindystad,United States,92927,No
CUST-59545-AS,John Blackwell,jblackwell162@yahoo.com,5507994959798,1527 Christopher Coves Suite 697,West Andrew,Brazil,75127,No
CUST-60997-EU,Jonathan Cooper,jcooper7882@yahoo.com,27733887182,7702 Fischer Mission Suite 553,Port Scottshire,South Africa,25526,Yes
CUST-24179-SA,Brenda Baker,1263311@yahoo.com,5526903051791,99923 Christopher Keys,Harperhaven,Brazil,15922,Yes
CUST-44458-AF,Linda Richardson,lrichardson9916@yahoo.com,491667170912,28018 Stacey Parks Suite 731,East Rogerfort,Germany,78642,Yes
CUST-10848-AF,Anthony Velazquez,avelazquez15@yahoo.com,5541921412258,5616 Calhoun Walks,South Morganmouth,Brazil,62159,No
CUST-77824-AF,Crystal Rodriguez,crodriguez50@hotmail.com,14018856253,9884 Elliott Mountains Apt. 218,Mcdanielbury,United States,90445,Yes
CUST-10988-AS,Peggy Barnes,52747428@gmail.com,5522999624961,07482 Munoz Garden,Port Elizabethside,Brazil,71018,Yes
CUST-46379-US,Olivia Evans,oevans6561@gmail.com,818017631241,75309 Jeffrey Meadows,West Victoria,Japan,15090,Yes
CUST-17213-EU,Shirley Shaw,sshaw864@gmail.com,4917100527512,876 Michael Glen,Meganton,Germany,17444,Yes
CUST-38586-AS,Maria Hernandez,mhernandez05@gmail.com,5565918487567,506 Debbie Groves,Katherineshire,Brazil,72706,Yes
CUST-81605-AF,Cody Zamora,czamora096@gmail.com,17019100017,974 Bauer Hill,South Michele,United States,73643,Yes
CUST-32148-EU,Alexandra Shah,ashah728@gmail.com,491544510728,4666 Jones Mount Suite 015,Timothyfort,Germany,32101,No
CUST-56449-AS,James Parker,jparker66@gmail.com,15637922471,317 Sally Parkways Suite 298,Michaelmouth,United States,13696,No
CUST-85093-SA,Mary Torres,mtorres008@yahoo.com,27843731272,17594 Sherry Well,Millston,South Africa,91080,Yes
CUST-50138-AS,Dr. Erika Dean,ddean8939@hotmail.com,819040300312,7957 Long Gateway,Christinamouth,Japan,30765,No
CUST-68572-US,Kevin Wong,26655135@hotmail.com,27713974432,001 Carter Ferry,Michaelville,South Africa,8466,No
CUST-79532-SA,April Williamson,9570577@yahoo.com,817027384409,023 Scott Passage,North Leonard,Japan,81375,No
CUST-75943-US,Angela Key,akey648@hotmail.com,5500950674427,7488 Bryan Roads Suite 775,Torrestown,Brazil,16498,No
CUST-75229-EU,Karen Reynolds,kreynolds56@gmail.com,4916151121424,41908 Bass Via Apt. 323,East Michael,Germany,63310,No
CUST-40271-EU,Jodi Flores,jflores812@gmail.com,5591973653862,6059 Evelyn Spring,Daystad,Brazil,81579,Yes
CUST-79450-AS,Kathleen Osborne,735079555@gmail.com,818055031108,19400 Stone Park Suite 374,North Travis,Japan,69114,Yes
CUST-57818-AS,Austin Castro,acastro03@yahoo.com,818043457185,53602 James Roads,Kendramouth,Japan,40979,No
CUST-31823-AF,David Johnson,djohnson451@yahoo.com,817047251484,1942 Sawyer Mill,Lake Feliciaport,Japan,55261,Yes
CUST-64128-AF,Christine Lewis,clewis482@gmail.com,18185394848,03935 Joshua Skyway Apt. 066,Shannonland,United States,14002,Yes
CUST-92625-SA,Neil Bailey,nbailey3959@yahoo.com,491601285365,1694 Shannon Views,South Andrewbury,Germany,21449,Yes
CUST-59230-SA,David Brown,dbrown126@yahoo.com,5550985726220,2734 Macias Mews,Brucemouth,Brazil,68236,Yes
CUST-81967-EU,Kevin Singh,ksingh25@gmail.com,5542948881324,1239 Bonilla Hollow Suite 408,North Wendy,Brazil,61089,Yes
CUST-65977-EU,Matthew Kennedy,mkennedy5601@hotmail.com,27693285934,92478 Julia Way,Jaredtown,South Africa,21473,Yes
CUST-79920-SA,Bryan Alvarado,balvarado40@gmail.com,819038586569,55402 Larry Circle,Hallchester,Japan,6379,Yes
CUST-15532-SA,Kristina Kim,kkim956@yahoo.com,818012349444,284 Samantha Walk,Paulahaven,Japan,10838,No
CUST-77446-US,Kristi Clark,kclark34@yahoo.com,818062758681,66085 Randall Ports,Scottfurt,Japan,22691,No
CUST-69492-AF,Lisa Richardson,5891786@hotmail.com,5532967988828,0340 Campbell Trace,Cassandrafurt,Brazil,17176,No
CUST-91860-SA,Ronald Waller,rwaller69@yahoo.com,27693487302,74045 Kim Fall Apt. 644,Port Gabriellehaven,South Africa,85478,Yes
CUST-86040-AS,Christopher Atkins,catkins154@hotmail.com,16517855425,399 Melissa Station,Davisshire,United States,67356,No
CUST-94706-AF,Kenneth Bailey,kbailey463@gmail.com,4916561154475,1757 Juarez Pines Suite 393,South Erikberg,Germany,50793,Yes
CUST-66752-AF,Amanda Levy,alevy283@gmail.com,17873254848,43177 David Cove Suite 605,Port Brendan,United States,34527,No
CUST-33416-AF,Jennifer Ruiz,jruiz6208@gmail.com,5503908817260,441 Johnny Rapid,Lake Donald,Brazil,95632,No
CUST-31077-AF,Katie Adams,32243833@hotmail.com,818056273603,937 Carrie Streets,Gallegosstad,Japan,18603,Yes
CUST-47182-AS,Jeffrey Mills,jmills67@yahoo.com,4916816813037,8335 Bruce Row Apt. 819,Archerside,Germany,55870,No
CUST-16857-US,Lisa Hodge,lhodge3870@yahoo.com,5578988232341,690 Thomas Cliff,West Nicole,Brazil,98020,Yes
CUST-15219-US,Christopher Chambers,cchambers1071@gmail.com,5506942993642,89183 Kevin Plains,Hernandezmouth,Brazil,80795,No
CUST-77298-AF,Joshua Preston,jpreston48@gmail.com,5505996586199,88365 Hill Trail,South Samanthafurt,Brazil,54269,No
CUST-18507-AF,Willie Dalton,wdalton781@yahoo.com,4917005091011,12214 Walter Fork,Williamsview,Germany,13245,Yes
CUST-82519-US,James Lee,jlee47@gmail.com,491782603732,5051 Young Rue,North Joshua,Germany,13750,No
CUST-24522-US,Michelle Hall,mhall1329@hotmail.com,27657301248,309 Flynn Grove Suite 597,Port Carolyn,South Africa,91834,No
CUST-92554-SA,Casey Wilson,cwilson7626@gmail.com,27721551770,402 Sonya Loaf,Woodmouth,South Africa,92769,No
CUST-96282-US,Holly Smith,hsmith4057@yahoo.com,18669563609,701 Martin Throughway Suite 813,East Markmouth,United States,96025,No
CUST-37404-AF,Angela Spencer,aspencer298@hotmail.com,4916015985916,5867 Matthews Streets Suite 136,West Glendahaven,Germany,85885,No
CUST-44636-EU,William Huber,whuber02@gmail.com,4916520210101,490 Robinson Greens,Johnsonstad,Germany,2752,Yes
CUST-48050-EU,Bianca Daniels,bdaniels3185@yahoo.com,491596159377,22834 Nguyen Hills,North Traceyside,Germany,84321,Yes
CUST-63728-AF,Joe Miller,49048241@yahoo.com,27794663657,0368 Gonzalez Passage Apt. 866,Lake Sean,South Africa,61901,Yes
CUST-88866-AF,Justin Schmidt,jschmidt657@yahoo.com,5583906920880,119 Allison Hills,Christensenbury,Brazil,61842,Yes
CUST-50095-EU,Samantha Morrow,smorrow51@hotmail.com,818056411024,6605 Wallace River Suite 758,South Timothy,Japan,56778,Yes
CUST-67109-US,Steven Adkins,sadkins31@hotmail.com,27890890233,617 Martin Parkways Suite 541,East Amandaberg,South Africa,4723,Yes
CUST-26387-SA,Denise Allen DVM,ddvm2442@yahoo.com,491763797414,4545 Perry Center,Josephstad,Germany,87946,No
CUST-60288-AS,Kenneth Morris,kmorris73@gmail.com,27626970129,318 Alex Mission,South Brianshire,South Africa,61533,Yes
CUST-41403-EU,Daniel Sullivan,dsullivan2885@gmail.com,15944924804,77964 Collins Forks Suite 179,Leeland,United States,48158,Yes
CUST-61137-US,Amanda Horton,ahorton404@gmail.com,4915475037757,2956 Michelle Landing,North Wanda,Germany,98153,No
CUST-37284-EU,Francisco Russell,frussell5363@hotmail.com,19179911031,8590 Rhonda Villages,Port Markfurt,United States,18723,No
CUST-76969-AF,Matthew Lambert,mlambert3630@gmail.com,491598150858,3055 Meyers Estate,North Devin,Germany,49890,Yes
CUST-19788-AS,David Ortiz,dortiz19@yahoo.com,27708070948,9502 Lee Ford,Lake Logan,South Africa,16201,No
CUST-73751-AF,Elizabeth Davis,edavis97@yahoo.com,5542928442845,27132 Matthew Pass,Danielbury,Brazil,23944,No
CUST-22896-AS,Laura Greene MD,lmd846@hotmail.com,817014084149,581 Burns Avenue Suite 320,Lake Kyleborough,Japan,6153,No
CUST-70324-US,Linda Johnson,ljohnson7355@hotmail.com,19964517631,95842 Blake Inlet,West Jerry,United States,94074,No
CUST-42220-SA,Bryce Mahoney,bmahoney576@gmail.com,27826034458,1380 William Expressway Apt. 130,South Michaelfort,South Africa,23328,Yes
CUST-99702-AS,James Martinez,jmartinez37@hotmail.com,5566971516669,918 April Mission Suite 080,Hawkinsborough,Brazil,52217,Yes
CUST-92581-US,Brian Taylor,btaylor29@hotmail.com,27802713316,94502 Samuel Divide Suite 411,Kennethfurt,South Africa,13835,No
