Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Product,Service Tier,Loan Term (Years),Unit Price,Sales,Loyalty Card
FTX-93631-887,2021-12-29,CUST-79096-US,PRD-2496,4,James Williams,,South Africa,Money Transfers,Premium,10,12.43946666666667,49.75786666666668,No
FTX-42837-811,2021-12-30,CUST-27301-US,PRD-2497,2,Stephanie Galvan,,United States,Money Transfers,Premium,3,4.596733333333333,9.193466666666666,No
FTX-89453-296,2021-12-30,CUST-88050-US,PRD-2498,3,Robin Bailey,,Brazil,Loans,Standard,5,8.237033333333333,24.7111,No
FTX-59794-846,2021-12-31,CUST-16174-AF,PRD-2499,4,Matthew Taylor,,Japan,Money Transfers,VIP,10,10.7425,42.97,No
FTX-10144-559,2021-12-31,CUST-84795-US,PRD-2500,2,Daniel Dunn,,Germany,Loans,VIP,3,4.482566666666667,8.965133333333334,Yes
FTX-17536-901,2022-01-01,CUST-14629-AS,PRD-2501,3,Daniel White,,United States,Loans,Premium,5,7.155966666666668,21.467900000000004,Yes
FTX-20148-942,2022-01-01,CUST-34608-SA,PRD-2502,1,Eric Nelson,,Germany,Credit Cards,Premium,1,1.2402,1.2402,Yes
FTX-84393-235,2022-01-02,CUST-26828-EU,PRD-2503,2,Cody Stark,,South Africa,Loans,Premium,3,4.868133333333334,9.736266666666667,Yes
FTX-31169-482,2022-01-02,CUST-53981-SA,PRD-2504,2,Patricia George,,Japan,Money Transfers,Standard,3,2.601433333333333,5.202866666666666,Yes
FTX-75112-553,2022-01-02,CUST-69984-AS,PRD-2505,3,Anne Johnson,,Japan,Investments,Premium,5,3.879666666666667,11.639000000000001,No
FTX-94819-536,2022-01-03,CUST-61262-AF,PRD-2506,1,Sarah Hamilton,,United States,Investments,Standard,1,1.520633333333333,1.520633333333333,No
FTX-84453-995,2022-01-03,CUST-79692-EU,PRD-2507,2,Matthew Ross,,Japan,Money Transfers,Premium,3,3.317433333333333,6.634866666666666,No
FTX-58138-536,2022-01-04,CUST-96454-EU,PRD-2508,4,Miguel Howard,,United States,Investments,Premium,10,15.13636666666667,60.54546666666668,Yes
FTX-85670-348,2022-01-04,CUST-86233-US,PRD-2509,4,Spencer Hammond,,United States,Loans,VIP,10,15.59756666666667,62.39026666666668,Yes
FTX-68625-817,2022-01-05,CUST-12039-US,PRD-2510,4,Dr. Heather Grimes,,Germany,Investments,Premium,10,7.291233333333333,29.16493333333333,Yes
FTX-89974-423,2022-01-05,CUST-94869-AS,PRD-2511,1,Jerome Cruz,,Japan,Money Transfers,Standard,1,1.550133333333333,1.550133333333333,No
FTX-29850-294,2022-01-05,CUST-45036-AS,PRD-2512,2,Andrew Smith,,United States,Investments,VIP,3,3.344966666666667,6.689933333333334,No
FTX-94541-942,2022-01-06,CUST-47171-AF,PRD-2513,4,Sarah Hill,,Germany,Loans,Standard,10,11.771,47.084,No
FTX-78259-800,2022-01-06,CUST-47526-US,PRD-2514,1,James Newman,,Brazil,Loans,VIP,1,1.293266666666667,1.293266666666667,Yes
FTX-45510-584,2022-01-07,CUST-96792-US,PRD-2515,4,Brian Rice,,Germany,Money Transfers,Standard,10,15.9305,63.722,Yes
FTX-43740-857,2022-01-07,CUST-81149-AF,PRD-2516,3,Jacob Moore,,Germany,Money Transfers,VIP,5,3.4289,10.2867,No
FTX-94545-651,2022-01-08,CUST-97072-EU,PRD-2517,2,Nathan Browning,,United States,Money Transfers,Standard,3,3.430533333333334,6.861066666666668,No
FTX-84553-283,2022-01-08,CUST-93782-AF,PRD-2518,2,Michael Williams,,South Africa,Credit Cards,Standard,3,4.063166666666667,8.126333333333333,No
FTX-96192-559,2022-01-09,CUST-82713-AF,PRD-2519,1,Philip Ortiz,,South Africa,Credit Cards,Premium,1,1.389366666666667,1.389366666666667,Yes
FTX-85741-454,2022-01-09,CUST-86084-US,PRD-2520,1,David Watson,,South Africa,Loans,VIP,1,1.3592,1.3592,Yes
FTX-35303-721,2022-01-09,CUST-50802-SA,PRD-2521,2,Danielle Johnson DVM,,Germany,Credit Cards,VIP,3,2.4033,4.8066,No
FTX-54233-939,2022-01-10,CUST-43053-SA,PRD-2522,4,Alexander Arnold,,United States,Credit Cards,Premium,10,9.660633333333333,38.64253333333333,No
FTX-13179-365,2022-01-10,CUST-24961-AS,PRD-2523,4,Benjamin Ball,,Japan,Investments,Standard,10,10.25383333333333,41.01533333333332,Yes
FTX-72925-202,2022-01-11,CUST-79281-US,PRD-2524,3,Ryan Ross,,Germany,Credit Cards,Standard,5,7.355533333333333,22.066599999999998,No
FTX-22930-363,2022-01-11,CUST-30376-EU,PRD-2525,4,Nancy Love,,Germany,Investments,VIP,10,9.454266666666667,37.81706666666667,No
FTX-48324-834,2022-01-12,CUST-63145-AF,PRD-2526,1,Daniel Marshall,,United States,Money Transfers,Standard,1,0.8773666666666667,0.8773666666666667,Yes
FTX-77403-422,2022-01-12,CUST-10677-AS,PRD-2527,1,Joseph Morton,,Brazil,Investments,VIP,1,1.6241,1.6241,No
FTX-58990-803,2022-01-12,CUST-73017-US,PRD-2528,4,Jennifer Schmidt,,Germany,Investments,VIP,10,6.755300000000001,27.021200000000004,No
FTX-63951-907,2022-01-13,CUST-83475-EU,PRD-2529,1,Brenda Conley,,Brazil,Money Transfers,Standard,1,1.6645,1.6645,No
FTX-17174-967,2022-01-13,CUST-53430-US,PRD-2530,2,Donald Rose,,Brazil,Money Transfers,Standard,3,4.030466666666667,8.060933333333335,Yes
FTX-46782-294,2022-01-14,CUST-59244-SA,PRD-2531,2,Christopher Roman,,South Africa,Loans,Standard,3,4.4854,8.9708,No
FTX-93023-952,2022-01-14,CUST-19674-SA,PRD-2532,4,Christopher Kelly,,United States,Loans,Premium,10,9.612866666666667,38.45146666666667,No
FTX-43308-772,2022-01-15,CUST-99222-AS,PRD-2533,2,Kimberly Sullivan,,Brazil,Loans,VIP,3,2.042933333333333,4.085866666666666,Yes
FTX-34548-239,2022-01-15,CUST-21937-AF,PRD-2534,2,Karl Gilbert,,United States,Loans,Standard,3,4.2136,8.4272,No
FTX-83268-805,2022-01-16,CUST-85644-AF,PRD-2535,3,Tina Blackwell,,South Africa,Investments,Premium,5,7.504066666666667,22.5122,No
FTX-31162-788,2022-01-16,CUST-13653-US,PRD-2536,3,Dawn Gomez,,United States,Investments,Standard,5,7.0357,21.107100000000003,Yes
FTX-54999-350,2022-01-16,CUST-33209-US,PRD-2537,2,Sharon Huang,,Germany,Loans,VIP,3,2.428566666666667,4.857133333333334,No
FTX-53202-201,2022-01-17,CUST-29132-SA,PRD-2538,4,Amy Mitchell,,Brazil,Credit Cards,Premium,10,14.20093333333333,56.80373333333332,No
FTX-38270-687,2022-01-17,CUST-86623-US,PRD-2539,3,Kiara Davis,,United States,Loans,VIP,5,7.177933333333333,21.5338,No
FTX-79512-916,2022-01-18,CUST-10801-EU,PRD-2540,1,Anthony Herrera,,Japan,Credit Cards,Standard,1,1.3252,1.3252,Yes
FTX-88794-605,2022-01-18,CUST-56356-EU,PRD-2541,1,Anthony Bowen,,United States,Money Transfers,Standard,1,1.432766666666667,1.432766666666667,No
FTX-16142-333,2022-01-19,CUST-59317-SA,PRD-2542,1,Melissa Ali,,Brazil,Investments,Standard,1,1.5126,1.5126,Yes
FTX-52093-216,2022-01-19,CUST-68296-EU,PRD-2543,4,William Simmons,,South Africa,Investments,Premium,10,12.8027,51.2108,Yes
FTX-90519-338,2022-01-20,CUST-14751-AS,PRD-2544,2,Lori Andersen,,South Africa,Credit Cards,Premium,3,2.2658,4.5316,Yes
FTX-68146-461,2022-01-20,CUST-59747-AF,PRD-2545,1,Jesse Navarro,,Brazil,Loans,Premium,1,1.1543,1.1543,Yes
FTX-54439-818,2022-01-20,CUST-15789-SA,PRD-2546,4,Jonathan Ward,,Germany,Investments,Premium,10,7.443166666666667,29.77266666666667,Yes
FTX-61879-178,2022-01-21,CUST-78008-SA,PRD-2547,3,Alexander Miller,,Germany,Credit Cards,Standard,5,5.371033333333334,16.113100000000003,Yes
FTX-38477-101,2022-01-21,CUST-79145-EU,PRD-2548,2,Claudia Edwards,,South Africa,Money Transfers,Standard,3,3.221333333333333,6.442666666666666,Yes
FTX-12238-178,2022-01-22,CUST-41742-AS,PRD-2549,3,Richard Taylor,,South Africa,Money Transfers,Standard,5,3.663366666666667,10.990100000000002,No
FTX-11491-259,2022-01-22,CUST-79462-US,PRD-2550,4,Danielle Martin,,Brazil,Investments,Premium,10,10.15486666666667,40.61946666666668,No
FTX-52052-233,2022-01-23,CUST-31113-SA,PRD-2551,1,David Pearson,,Germany,Loans,Premium,1,0.7776666666666667,0.7776666666666667,Yes
FTX-11699-120,2022-01-23,CUST-23211-EU,PRD-2552,1,Sydney Rodriguez,,South Africa,Credit Cards,Standard,1,1.4749,1.4749,No
FTX-29028-224,2022-01-23,CUST-74714-SA,PRD-2553,4,Tiffany Mathews,,Germany,Investments,Standard,10,16.14353333333333,64.57413333333332,No
FTX-16462-896,2022-01-24,CUST-60471-US,PRD-2554,1,David Dyer,,South Africa,Money Transfers,Premium,1,0.7389666666666667,0.7389666666666667,No
FTX-11871-219,2022-01-24,CUST-32663-SA,PRD-2555,2,Brandi Ellis,,United States,Loans,VIP,3,4.865333333333334,9.730666666666668,Yes
FTX-52015-997,2022-01-25,CUST-44128-SA,PRD-2556,4,John Castro,,Japan,Credit Cards,Standard,10,11.89243333333333,47.56973333333332,No
FTX-12117-917,2022-01-25,CUST-13751-US,PRD-2557,3,Zachary Crane,,United States,Investments,Standard,5,4.831166666666666,14.4935,Yes
FTX-95062-455,2022-01-26,CUST-93629-SA,PRD-2558,4,Sharon Martinez,,South Africa,Credit Cards,Standard,10,7.4353,29.7412,Yes
FTX-53381-642,2022-01-26,CUST-31639-SA,PRD-2559,2,Douglas Dorsey,,Japan,Loans,Premium,3,3.501866666666666,7.003733333333332,No
FTX-89174-107,2022-01-27,CUST-54360-AF,PRD-2560,2,Peter Carroll,,Japan,Loans,Standard,3,4.383533333333333,8.767066666666667,Yes
FTX-54487-572,2022-01-27,CUST-21036-AF,PRD-2561,4,Jeffery Vaughan,,South Africa,Money Transfers,Standard,10,13.73753333333334,54.95013333333336,Yes
FTX-82851-812,2022-01-27,CUST-60681-AS,PRD-2562,4,Russell Long,,South Africa,Loans,Standard,10,7.168933333333333,28.675733333333334,Yes
FTX-27120-572,2022-01-28,CUST-36807-EU,PRD-2563,1,Craig Perez,,Germany,Investments,Standard,1,0.7395666666666667,0.7395666666666667,No
FTX-25926-202,2022-01-28,CUST-87599-AS,PRD-2564,2,David Mccann MD,,South Africa,Credit Cards,Standard,3,3.208633333333333,6.417266666666666,No
FTX-28550-886,2022-01-29,CUST-14070-AF,PRD-2565,4,Philip Cook,,Brazil,Loans,VIP,10,9.619566666666667,38.47826666666667,No
FTX-90949-787,2022-01-29,CUST-54417-SA,PRD-2566,4,Cynthia Adams,,South Africa,Loans,VIP,10,8.9905,35.962,Yes
FTX-27260-529,2022-01-30,CUST-78773-AS,PRD-2567,2,Michael Harper,,Brazil,Investments,Standard,3,2.843,5.686,No
FTX-32294-553,2022-01-30,CUST-46987-EU,PRD-2568,4,Samuel Harvey,,South Africa,Credit Cards,Standard,10,14.7015,58.806,No
FTX-48068-666,2022-01-30,CUST-94869-AF,PRD-2569,1,Vincent Richardson,,Germany,Credit Cards,Standard,1,1.5959,1.5959,No
FTX-13131-743,2022-01-31,CUST-89455-EU,PRD-2570,2,Lauren Drake,,Brazil,Money Transfers,Standard,3,3.2153,6.4306,Yes
FTX-99824-303,2022-01-31,CUST-99626-SA,PRD-2571,1,Mark Rogers,,United States,Money Transfers,Premium,1,1.572766666666667,1.572766666666667,Yes
FTX-63774-280,2022-02-01,CUST-31645-EU,PRD-2572,1,Susan Blankenship,,Brazil,Credit Cards,Premium,1,0.9881666666666666,0.9881666666666666,No
FTX-34681-885,2022-02-01,CUST-58092-US,PRD-2573,1,Jennifer Zamora,,Germany,Investments,Premium,1,1.1431,1.1431,Yes
FTX-94704-844,2022-02-02,CUST-23409-AS,PRD-2574,1,Ronnie Wright,,Brazil,Investments,VIP,1,0.8927,0.8927,No
FTX-18988-547,2022-02-02,CUST-86130-SA,PRD-2575,2,Gloria Arnold,,South Africa,Money Transfers,Standard,3,3.921433333333334,7.842866666666668,No
FTX-67372-410,2022-02-03,CUST-36805-AS,PRD-2576,1,Candace Reynolds,,South Africa,Loans,Premium,1,1.645633333333334,1.645633333333334,Yes
FTX-17573-110,2022-02-03,CUST-44345-AS,PRD-2577,1,Katherine Quinn,,Germany,Investments,Standard,1,1.270166666666667,1.270166666666667,Yes
FTX-92777-290,2022-02-03,CUST-24299-US,PRD-2578,4,Darren Vaughn,,Japan,Loans,Standard,10,10.2448,40.9792,Yes
FTX-77890-798,2022-02-04,CUST-53524-AF,PRD-2579,2,Jennifer Barnett,,South Africa,Investments,VIP,3,3.943466666666667,7.886933333333334,Yes
FTX-18033-602,2022-02-04,CUST-32690-SA,PRD-2580,2,Matthew Cook,,United States,Credit Cards,VIP,3,2.368766666666667,4.737533333333334,Yes
FTX-41401-746,2022-02-05,CUST-29409-EU,PRD-2581,3,Stacey Henry,,Germany,Money Transfers,Premium,5,7.776633333333334,23.329900000000002,Yes
FTX-98256-491,2022-02-05,CUST-24947-EU,PRD-2582,2,Jeremiah Stanley,,Brazil,Loans,Premium,3,3.509266666666667,7.018533333333334,No
FTX-89940-925,2022-02-06,CUST-88312-AF,PRD-2583,2,Jasmine Carter,,Brazil,Loans,VIP,3,3.348033333333333,6.696066666666666,No
FTX-27159-905,2022-02-06,CUST-55601-US,PRD-2584,3,Sharon Brooks,,United States,Credit Cards,VIP,5,6.262666666666667,18.788,Yes
FTX-53349-283,2022-02-06,CUST-58055-SA,PRD-2585,2,Keith Richards,,South Africa,Investments,Standard,3,3.874366666666667,7.748733333333334,Yes
FTX-86513-443,2022-02-07,CUST-10508-AF,PRD-2586,2,Kylie Cortez,,Germany,Loans,Standard,3,2.215333333333333,4.430666666666666,No
FTX-68569-933,2022-02-07,CUST-24873-SA,PRD-2587,2,Brian Carlson,,United States,Investments,Premium,3,4.047866666666668,8.095733333333335,No
FTX-79582-650,2022-02-08,CUST-79066-AF,PRD-2588,2,Ashley Thompson,,South Africa,Credit Cards,Premium,3,2.7258,5.4516,Yes
FTX-24279-270,2022-02-08,CUST-71491-EU,PRD-2589,3,Darin Murray,,Germany,Money Transfers,VIP,5,6.903100000000001,20.709300000000002,Yes
FTX-54662-518,2022-02-09,CUST-91145-US,PRD-2590,2,Charles Evans,,Brazil,Loans,Premium,3,4.4676,8.9352,No
FTX-70618-309,2022-02-09,CUST-84678-AS,PRD-2591,2,Darlene Davis,,Germany,Investments,Standard,3,4.411866666666667,8.823733333333333,No
FTX-71256-892,2022-02-10,CUST-92969-EU,PRD-2592,3,Shawn Patterson,,Japan,Loans,VIP,5,6.095833333333334,18.2875,No
FTX-56052-368,2022-02-10,CUST-90255-SA,PRD-2593,4,Sandy Montoya,,Germany,Investments,Standard,10,11.86836666666667,47.47346666666668,No
FTX-53288-161,2022-02-10,CUST-49133-AS,PRD-2594,1,Tracey Hayes,,Japan,Investments,VIP,1,0.8095333333333333,0.8095333333333333,No
FTX-84064-644,2022-02-11,CUST-45474-AF,PRD-2595,4,Tonya Barber,,Germany,Investments,VIP,10,14.42013333333333,57.68053333333332,Yes
FTX-87587-480,2022-02-11,CUST-55141-US,PRD-2596,3,Melissa Conner DDS,,Japan,Credit Cards,Standard,5,4.690366666666667,14.071100000000001,No
FTX-45293-673,2022-02-12,CUST-70567-US,PRD-2597,1,Katherine Ramos,,Brazil,Money Transfers,Premium,1,1.163366666666667,1.163366666666667,Yes
FTX-18774-547,2022-02-12,CUST-51817-SA,PRD-2598,3,Nicole Knight,,South Africa,Loans,Premium,5,4.7547,14.2641,No
FTX-55598-217,2022-02-13,CUST-67884-AF,PRD-2599,3,Michael Reynolds,,Japan,Money Transfers,Premium,5,4.002466666666667,12.0074,Yes
FTX-56049-962,2022-02-13,CUST-63740-EU,PRD-2600,2,Erik Gardner,,Japan,Investments,Premium,3,3.888666666666667,7.777333333333334,No
FTX-74479-600,2022-02-13,CUST-12020-EU,PRD-2601,1,Stephanie Collins,,Brazil,Investments,Standard,1,0.721,0.721,Yes
FTX-35171-409,2022-02-14,CUST-37248-SA,PRD-2602,2,Laura Taylor,,Japan,Money Transfers,VIP,3,4.245933333333333,8.491866666666667,No
FTX-93706-396,2022-02-14,CUST-15764-AS,PRD-2603,1,Jennifer Wagner,,United States,Money Transfers,Standard,1,0.9842666666666666,0.9842666666666666,Yes
FTX-74741-278,2022-02-15,CUST-50232-SA,PRD-2604,3,Angel Martin,,Brazil,Loans,Premium,5,3.334,10.002,No
FTX-85493-697,2022-02-15,CUST-71917-SA,PRD-2605,3,Nicole Moreno,,United States,Investments,Premium,5,5.888966666666668,17.666900000000002,Yes
FTX-28068-210,2022-02-16,CUST-32538-SA,PRD-2606,4,Miranda Skinner,,Brazil,Money Transfers,Standard,10,7.135199999999999,28.540799999999997,Yes
FTX-88159-118,2022-02-16,CUST-12563-AF,PRD-2607,1,Krystal Martin,,Japan,Credit Cards,VIP,1,0.9428333333333333,0.9428333333333333,Yes
FTX-89477-885,2022-02-17,CUST-18325-US,PRD-2608,2,Kimberly Willis,,United States,Investments,Standard,3,4.120933333333333,8.241866666666667,Yes
FTX-27312-500,2022-02-17,CUST-48233-AF,PRD-2609,4,Bryan Jones,,Japan,Investments,Standard,10,7.293566666666668,29.17426666666667,No
FTX-82967-485,2022-02-17,CUST-77100-EU,PRD-2610,4,Kaylee Richardson,,Brazil,Loans,Standard,10,15.06006666666667,60.24026666666668,No
FTX-82967-109,2022-02-18,CUST-83583-US,PRD-2611,4,Dennis Leonard,,Japan,Credit Cards,VIP,10,6.704866666666667,26.819466666666667,Yes
FTX-52923-788,2022-02-18,CUST-32941-EU,PRD-2612,2,Victoria Perez,,United States,Loans,Standard,3,2.740466666666667,5.480933333333334,No
FTX-38710-462,2022-02-19,CUST-33398-US,PRD-2613,4,Matthew Bird,,United States,Credit Cards,Standard,10,14.0757,56.3028,Yes
FTX-82486-418,2022-02-19,CUST-96645-AS,PRD-2614,2,William Bishop,,Japan,Loans,Premium,3,2.9488,5.8976,No
FTX-71108-870,2022-02-20,CUST-88328-AS,PRD-2615,4,Lisa Frazier,,Germany,Credit Cards,Standard,10,7.685600000000001,30.742400000000004,No
FTX-17515-850,2022-02-20,CUST-27353-AF,PRD-2616,2,Mr. John Sanchez,,Brazil,Credit Cards,Premium,3,3.0807,6.1614,Yes
FTX-74868-625,2022-02-20,CUST-10874-SA,PRD-2617,3,Edward Rich,,Brazil,Credit Cards,Premium,5,4.6853,14.0559,No
FTX-59794-950,2022-02-21,CUST-20891-AF,PRD-2618,3,Edward Alexander,,Japan,Money Transfers,Premium,5,7.5469,22.6407,Yes
FTX-27361-595,2022-02-21,CUST-79634-AF,PRD-2619,3,Nancy Harrison,,Germany,Investments,VIP,5,4.900066666666667,14.700199999999999,No
FTX-28955-719,2022-02-22,CUST-68729-EU,PRD-2620,3,Scott Vaughn,,United States,Credit Cards,Premium,5,7.278,21.834,No
FTX-40404-354,2022-02-22,CUST-78621-AF,PRD-2621,3,Michael Miller,,South Africa,Money Transfers,Standard,5,7.792700000000001,23.378100000000003,No
FTX-72245-739,2022-02-23,CUST-30256-AS,PRD-2622,4,Matthew Sanders,,South Africa,Money Transfers,Standard,10,11.00483333333333,44.01933333333332,Yes
FTX-87123-320,2022-02-23,CUST-56311-EU,PRD-2623,4,Peter Wyatt,,Japan,Loans,Premium,10,15.7661,63.0644,No
FTX-20046-598,2022-02-24,CUST-12119-US,PRD-2624,4,Stephanie King,,Germany,Investments,Premium,10,10.43983333333333,41.75933333333332,Yes
FTX-70386-476,2022-02-24,CUST-76157-AS,PRD-2625,2,Roy Mclean,,Germany,Investments,Standard,3,4.892233333333333,9.784466666666667,Yes
FTX-50957-512,2022-02-24,CUST-94667-SA,PRD-2626,2,Douglas Torres,,Brazil,Loans,Premium,3,2.267866666666666,4.535733333333332,No
FTX-40368-632,2022-02-25,CUST-27600-SA,PRD-2627,2,Crystal Gardner,,United States,Investments,VIP,3,4.061066666666667,8.122133333333334,Yes
FTX-89978-232,2022-02-25,CUST-13059-AF,PRD-2628,2,Bobby Rowe,,Germany,Loans,Premium,3,3.481433333333333,6.962866666666666,No
FTX-57612-976,2022-02-26,CUST-88959-US,PRD-2629,3,Ricky Sanchez,,South Africa,Money Transfers,VIP,5,5.271566666666667,15.8147,Yes
FTX-54814-701,2022-02-26,CUST-90337-AF,PRD-2630,3,Michael Thomas,,United States,Money Transfers,VIP,5,6.4969,19.4907,No
FTX-24653-920,2022-02-27,CUST-45936-EU,PRD-2631,3,Mary Heath,,United States,Credit Cards,VIP,5,6.852633333333333,20.5579,Yes
FTX-22357-994,2022-02-27,CUST-70890-AF,PRD-2632,1,Jose Williams,,Japan,Loans,Premium,1,0.6710333333333334,0.6710333333333334,Yes
FTX-84137-660,2022-02-28,CUST-85058-AF,PRD-2633,4,Clinton Garcia,,Germany,Money Transfers,VIP,10,8.3362,33.3448,Yes
FTX-32471-460,2022-02-28,CUST-67870-AF,PRD-2634,2,Natalie Bell,,Japan,Money Transfers,VIP,3,4.139133333333334,8.278266666666669,Yes
FTX-79541-932,2022-02-28,CUST-24152-AF,PRD-2635,2,David Jenkins,,Germany,Loans,Premium,3,3.999166666666667,7.998333333333334,No
FTX-13280-304,2022-03-01,CUST-23037-AS,PRD-2636,3,Katelyn Finley,,Brazil,Money Transfers,VIP,5,8.163566666666666,24.490699999999997,No
FTX-22815-202,2022-03-01,CUST-45274-EU,PRD-2637,2,Kim Jones,,Japan,Investments,Premium,3,4.2831,8.5662,Yes
FTX-30706-628,2022-03-02,CUST-17315-AF,PRD-2638,2,James Shields,,Japan,Money Transfers,Standard,3,4.852333333333333,9.704666666666666,Yes
FTX-90660-251,2022-03-02,CUST-49113-EU,PRD-2639,4,Bridget Smith,,South Africa,Loans,VIP,10,13.69206666666667,54.76826666666668,Yes
FTX-92880-754,2022-03-03,CUST-40251-SA,PRD-2640,3,Dr. Jeanette Delgado,,Japan,Investments,Premium,5,4.8236,14.4708,Yes
FTX-90911-649,2022-03-03,CUST-20583-SA,PRD-2641,4,Brandon Nguyen,,Germany,Investments,Standard,10,7.7203,30.8812,No
FTX-53776-339,2022-03-03,CUST-37901-US,PRD-2642,1,Robert Munoz,,South Africa,Money Transfers,VIP,1,1.4485,1.4485,No
FTX-50739-167,2022-03-04,CUST-44052-AF,PRD-2643,1,Mary Marquez,,Japan,Credit Cards,VIP,1,1.3108,1.3108,No
FTX-38625-358,2022-03-04,CUST-89879-EU,PRD-2644,1,Kaitlin Black,,Japan,Investments,Premium,1,0.7148666666666668,0.7148666666666668,Yes
FTX-50641-123,2022-03-05,CUST-89793-AF,PRD-2645,3,Mrs. Paula Hughes,,Brazil,Loans,Standard,5,5.133599999999999,15.400799999999997,No
FTX-81606-304,2022-03-05,CUST-65231-AF,PRD-2646,2,Eric Walsh,,Japan,Credit Cards,Premium,3,4.8704,9.7408,No
FTX-92757-523,2022-03-06,CUST-94664-EU,PRD-2647,3,Brian Velasquez,,United States,Credit Cards,VIP,5,5.835333333333334,17.506,Yes
FTX-15929-661,2022-03-06,CUST-72153-SA,PRD-2648,3,Megan Oneal,,South Africa,Investments,VIP,5,5.496966666666666,16.4909,No
FTX-64666-179,2022-03-07,CUST-73955-AF,PRD-2649,2,Regina Olsen,,United States,Money Transfers,VIP,3,3.3731,6.7462,Yes
FTX-57801-477,2022-03-07,CUST-12908-US,PRD-2650,4,April Carter,,South Africa,Credit Cards,VIP,10,8.755500000000001,35.022000000000006,Yes
FTX-47939-350,2022-03-07,CUST-58632-EU,PRD-2651,1,John Stokes,,Brazil,Money Transfers,Standard,1,1.035366666666667,1.035366666666667,Yes
FTX-87106-666,2022-03-08,CUST-54336-US,PRD-2652,4,Elizabeth Ford,,Japan,Investments,Standard,10,10.3648,41.4592,Yes
FTX-88748-630,2022-03-08,CUST-23055-US,PRD-2653,1,Logan Bell,,Japan,Loans,Premium,1,0.7190333333333334,0.7190333333333334,Yes
FTX-18498-535,2022-03-09,CUST-68034-SA,PRD-2654,3,Robert Hernandez,,Japan,Credit Cards,Premium,5,7.171166666666666,21.5135,Yes
FTX-93587-237,2022-03-09,CUST-68547-AF,PRD-2655,1,Vernon Hayes,,South Africa,Loans,Premium,1,1.083166666666667,1.083166666666667,Yes
FTX-95391-964,2022-03-10,CUST-16933-US,PRD-2656,3,Daniel Harrison,,Japan,Money Transfers,VIP,5,7.444233333333334,22.332700000000003,No
FTX-55290-832,2022-03-10,CUST-69693-AS,PRD-2657,4,Kevin Braun,,United States,Money Transfers,Premium,10,15.17013333333334,60.68053333333336,No
FTX-11622-885,2022-03-10,CUST-32235-EU,PRD-2658,3,Margaret Thompson,,Japan,Loans,Standard,5,4.3933,13.1799,Yes
FTX-57430-805,2022-03-11,CUST-11675-SA,PRD-2659,4,Maria Campos,,Brazil,Investments,Premium,10,13.2402,52.9608,No
FTX-47215-742,2022-03-11,CUST-48849-AS,PRD-2660,2,Christopher Shaw,,United States,Investments,Premium,3,3.416833333333333,6.833666666666666,No
FTX-33425-494,2022-03-12,CUST-57201-AF,PRD-2661,2,Virginia Gutierrez,,Japan,Credit Cards,Standard,3,4.640466666666667,9.280933333333333,No
FTX-28872-707,2022-03-12,CUST-18654-AS,PRD-2662,2,Dr. Judy Knox,,Japan,Credit Cards,Standard,3,2.647233333333334,5.294466666666668,Yes
FTX-84968-220,2022-03-13,CUST-81951-SA,PRD-2663,3,Joseph Ward,,Germany,Investments,VIP,5,6.722399999999999,20.167199999999994,No
FTX-55053-444,2022-03-13,CUST-33079-AS,PRD-2664,2,Audrey Sanders,,South Africa,Investments,Standard,3,3.823266666666667,7.646533333333334,Yes
FTX-42880-764,2022-03-14,CUST-79098-AF,PRD-2665,1,Joshua Peterson,,United States,Loans,Standard,1,0.9619666666666667,0.9619666666666667,Yes
FTX-71326-975,2022-03-14,CUST-52325-AF,PRD-2666,4,Steven Tucker,,Germany,Money Transfers,Premium,10,8.032666666666668,32.13066666666667,Yes
FTX-63091-972,2022-03-14,CUST-13296-US,PRD-2667,4,Meredith Ponce,,Brazil,Money Transfers,Standard,10,13.18306666666667,52.73226666666668,Yes
FTX-10124-486,2022-03-15,CUST-99438-EU,PRD-2668,1,Christopher Hicks,,South Africa,Credit Cards,VIP,1,1.405266666666667,1.405266666666667,Yes
FTX-15280-150,2022-03-15,CUST-24691-SA,PRD-2669,3,Randy Boyle,,United States,Investments,Premium,5,4.911466666666668,14.734400000000004,Yes
FTX-36380-698,2022-03-16,CUST-25247-US,PRD-2670,3,Reginald Nguyen,,Japan,Loans,VIP,5,6.5575,19.6725,Yes
FTX-18723-265,2022-03-16,CUST-43767-SA,PRD-2671,4,Whitney Lewis,,United States,Credit Cards,Standard,10,10.61796666666667,42.47186666666668,No
FTX-77283-561,2022-03-17,CUST-20375-US,PRD-2672,2,Scott Smith,,Japan,Loans,VIP,3,4.139633333333333,8.279266666666667,No
FTX-71887-332,2022-03-17,CUST-19992-SA,PRD-2673,3,Carrie Sanchez,,South Africa,Investments,VIP,5,4.329400000000001,12.988200000000003,Yes
FTX-68830-496,2022-03-17,CUST-80449-AF,PRD-2674,3,Kathryn Simmons,,Japan,Investments,Standard,5,7.7844,23.3532,No
FTX-56760-379,2022-03-18,CUST-37294-AF,PRD-2675,1,Kathryn Potts,,Brazil,Investments,Standard,1,0.9540666666666666,0.9540666666666666,No
